,Rk,Player,Nation,Position,Squad,Competition,Age,Born,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots per 90,Shots on Target per 90,Goals per Shot,Goals per Shot on Target,Avg Shot Distance,Free Kicks,Penatly Kicks,Penalty Kicks Attempted,Expected Goals,Non Penalty Expected Goals,Non Penalty Expected Goals per shot,Goals - Expected Goals,Non Penalty Goals - Expected Goals,Total Passes Completed,Total Passes Attempted,Total Pass Completion %,Total Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,Expected Assisted Goals,Expected Assists,Assists - Expected Assisted Goals,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Total Passes Attempted,Live-Ball Passes,Dead-Ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw Ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Total Passes Completed,Total Passes Offside,Total Passes Blocked,Shot Creating Actions,Shot Creating Actions per 90,SCA Pass Live,SCA Pass Dead,SCA Take Ons,SCA Shot,SCA Fouls Drawn,SCA Defensive Actions,Goal Creating Actions,Goal Creating Actions per 90,GCA Pass Live,GCA Pass Dead,GCA Take Ons,GCA Shot,GCA Fouls Drawn,GCA Defensive Actions,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Number of Dribblers Tackled,Number of Dribbles Challenged,Dribblers Tackled %,Dribbled Past,Total Blocks,Shots Blocked,Passes Blocked,Interceptions,Tackles + Interceptions,Clearances,Errors,Touches,Touches in Defensive Penalty,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live Ball Touches,Take Ons Attempted,Successful Take Ons,Successful Take on %,Times Tackled,Tackled %,Number of Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Matches Played,Minutes Played,Minutes per Match,Total Minutes Played %,Starts,Minutes per Start,Complete Matches Played,Subbed On,Minutes per Sub,Subbed Off,PPM,onG,onGA,Goals +/-,Goals +/- per 90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Yellow Cards,Red Cards,Second Yellows,Fouls Committed,Fouls Drawn,Offside,Crs,Int,Tackles Won,Penalty Kicks Won,Penalty Kicks Converted,Own Goals,Loose Balls Recovered,Aerials Won,Aerials Lost,Aerials Won %,Poss
1415,1459,Goncalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,22-082,2001,2.2,0.0,3.6363636363636362,1.3636363636363635,37.5,1.668181818181818,0.6272727272727272,0.0,0.0,6.2727272727272725,0.0,0.0,0.0,0.3181818181818181,0.3181818181818181,0.0409090909090909,-0.3181818181818181,-0.3181818181818181,24.545454545454543,30.909090909090907,79.4,267.27272727272725,65.9090909090909,15.909090909090908,18.636363636363633,85.4,4.545454545454545,5.909090909090908,76.9,0.0,0.0,0.0,0.0,0.22727272727272727,0.09090909090909091,-0.22727272727272727,1.3636363636363635,2.727272727272727,0.45454545454545453,0.0,3.1818181818181817,30.909090909090907,30.909090909090907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.545454545454543,0.0,1.8181818181818181,2.727272727272727,1.2545454545454544,2.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6416570163881834,0.0,0.0,1.6416570163881834,0.0,0.8208285081940917,2.462485524582275,33.3,1.6416570163881834,0.8208285081940917,0.0,0.8208285081940917,0.0,1.6416570163881834,1.6416570163881834,0.0,43.18181818181818,0.9090909090909091,4.545454545454545,14.09090909090909,24.545454545454543,7.727272727272727,43.18181818181818,0.9090909090909091,0.45454545454545453,50.0,0.45454545454545453,50.0,35.0,135.45454545454544,36.81818181818181,1.3636363636363635,0.0,0.9090909090909091,3.1818181818181817,0.45454545454545453,34.54545454545454,9.09090909090909,0.45454545454545453,36.36363636363636,36.36363636363636,22.2,0.45454545454545453,36.36363636363636,0.0,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.9090909090909091,-0.45454545454545453,-0.5136363636363636,-1.0954545454545455,0.8636363636363635,0.9545454545454545,-0.09090909090909091,-0.09999999999999999,-0.8727272727272726,0.0,0.0,0.0,0.45454545454545453,0.9090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,3.1818181818181817,1.8181818181818181,1.8181818181818181,50.0,1.805822718027002
1416,1460,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,25-119,1998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,29.25,81.2,535.5,372.0,8.25,8.25,100.0,11.25,11.25,100.0,4.25,9.5,44.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,29.25,24.5,4.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069013157667836,0.0,30.5,20.75,29.25,1.25,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,20.75,110.5,64.25,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.75,55.0,18.25,81.5,0.75,18.25,0.0,0.0,0.0,0.0,0.0,0.5,2.25,-1.75,-0.715,-0.265,0.675,1.25,-0.575,-0.235,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.6138026315335672
1417,1461,Aaron Ramsey,eng ENG,FW,Burnley,eng Premier League,20-232,2003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,16.666666666666668,80.0,160.0,10.0,13.333333333333334,13.333333333333334,100.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7236068104481324,0.0,20.0,3.3333333333333335,3.3333333333333335,0.0,16.666666666666668,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,80.0,26.666666666666668,0.0,3.3333333333333335,0.0,0.0,0.0,16.666666666666668,0.0,6.666666666666667,486.6666666666667,243.33333333333334,40.6,6.666666666666667,243.33333333333334,3.3333333333333335,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,7.000000000000001,-6.0,-3.7000000000000006,-2.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8170820431344397
1418,1462,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,24-140,1999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,62.0,86.3,1140.5,439.5,16.5,19.0,86.8,26.5,29.0,91.4,9.5,13.0,73.1,0.0,0.0,0.0,0.0,0.5,2.5,0.0,0.0,1.0,62.0,61.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095274297077815,3.095274297077815,3.8690928713472688,0.0,67.5,4.5,37.5,29.5,1.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,46.5,181.5,86.5,0.0,1.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.5476371485389075
1419,1463,Grant Ranos,am ARM,"MF,FW",M'Gladbach,de Bundesliga,20-052,2003,0.2,0.0,5.0,0.0,0.0,26.45,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,40.0,50.0,80.0,625.0,185.0,15.0,20.0,75.0,20.0,25.0,80.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.0,10.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,10.0,52.949999999999996,10.0,0.0,0.0,0.0,0.0,0.0,5.0,26.45,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,5.0,25.0,35.0,5.0,65.0,0.0,0.0,0.0,0.0,0.0,30.0,140.0,25.0,0.0,5.0,0.0,5.0,10.0,35.0,5.0,20.0,1215.0,305.0,67.5,15.0,365.0,0.0,5.0,125.0,0.0,3.75,25.0,30.0,-5.0,-1.8499999999999999,13.549999999999999,15.5,30.499999999999996,-14.499999999999998,-5.4,3.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.5261682083331596
1420,1464,Raphinha,br BRA,FW,Barcelona,es La Liga,26-270,1996,0.5,0.0,4.0,4.0,100.0,8.58,8.58,0.0,0.0,33.4,2.0,0.0,0.0,0.6,0.6,0.28,-0.6,-0.6,16.0,28.0,57.1,260.0,84.0,8.0,10.0,80.0,6.0,10.0,60.0,2.0,4.0,50.0,0.0,0.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,28.0,18.0,10.0,2.0,0.0,0.0,6.0,2.0,6.0,4.0,0.0,0.0,16.0,0.0,2.0,6.0,12.86,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.492997679511437,0.0,3.492997679511437,0.0,0.0,3.492997679511437,3.492997679511437,100.0,0.0,0.0,0.0,0.0,0.0,3.492997679511437,0.0,0.0,36.0,0.0,8.0,6.0,22.0,8.0,36.0,6.0,6.0,100.0,0.0,0.0,20.0,156.0,118.0,6.0,0.0,4.0,0.0,2.0,18.0,10.0,6.0,202.0,68.0,28.1,2.0,132.0,0.0,4.0,36.0,2.0,0.0,2.0,6.0,-4.0,-3.56,-1.48,3.4,3.2,0.2,0.16,1.1,2.0,2.0,0.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.7464988397557184
1421,1465,Elba Rashani,xk KVX,MF,Clermont Foot,fr Ligue 1,30-124,1993,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,100.0,600.0,75.0,35.0,35.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,0.0,0.5,0.0,-0.5,10.0,0.0,5.0,0.0,5.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,10.0,56.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464939833376621,0.0,7.464939833376621,0.0,0.0,0.0,0.0,60.0,0.0,5.0,25.0,30.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,50.0,330.0,105.0,0.0,5.0,0.0,0.0,0.0,50.0,10.0,5.0,80.0,80.0,4.4,0.0,0.0,0.0,5.0,80.0,0.0,15.0,10.0,0.0,10.0,56.25,53.65,5.999999999999999,1.0,5.0,26.749999999999996,20.499999999999996,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,100.0,1.4929879666753243
1422,1466,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,25-314,1997,3.9,0.25641025641025644,3.58974358974359,1.0256410256410258,28.6,0.9205128205128205,0.2641025641025641,0.01794871794871795,0.06410256410256411,3.8461538461538463,0.0,0.0,0.0,0.358974358974359,0.358974358974359,0.025641025641025644,-0.10256410256410257,-0.10256410256410257,17.435897435897438,20.76923076923077,84.0,223.33333333333334,54.61538461538461,11.025641025641026,12.564102564102564,87.8,4.871794871794872,5.897435897435898,82.6,0.5128205128205129,1.2820512820512822,40.0,0.25641025641025644,0.20512820512820515,0.2820512820512821,0.05128205128205129,1.2820512820512822,0.7692307692307693,1.5384615384615385,0.0,2.0512820512820515,20.76923076923077,20.512820512820515,0.25641025641025644,0.0,0.25641025641025644,0.25641025641025644,0.25641025641025644,0.0,0.0,0.0,0.0,0.0,17.435897435897438,0.0,0.0,4.615384615384616,1.1846153846153846,2.307692307692308,0.0,1.2820512820512822,0.5128205128205129,0.5128205128205129,0.0,1.0256410256410258,0.2641025641025641,0.5128205128205129,0.0,0.25641025641025644,0.0,0.25641025641025644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27942507301209235,0.0,0.27942507301209235,0.838275219036277,0.27942507301209235,0.5588501460241847,0.0,0.0,0.27942507301209235,0.0,32.56410256410256,0.5128205128205129,2.8205128205128207,10.0,20.76923076923077,5.641025641025641,32.56410256410256,4.615384615384616,2.307692307692308,50.0,2.0512820512820515,44.4,25.128205128205128,185.12820512820514,88.2051282051282,3.076923076923077,1.794871794871795,2.8205128205128207,3.076923076923077,2.8205128205128207,27.692307692307693,7.948717948717949,0.7692307692307693,60.256410256410255,20.0,87.0,0.7692307692307693,20.0,0.25641025641025644,0.0,0.0,0.0,0.34102564102564104,1.5384615384615385,1.5384615384615385,0.0,0.0,0.658974358974359,0.6410256410256411,1.0,-0.358974358974359,-0.13333333333333333,-0.09230769230769231,0.25641025641025644,0.0,0.0,0.5128205128205129,0.5128205128205129,0.5128205128205129,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,1.794871794871795,0.7692307692307693,1.5384615384615385,33.3,1.08975778474716
1423,1467,Giacomo Raspadori,it ITA,FW,Napoli,it Serie A,23-204,2000,2.2,0.0,4.090909090909091,1.3636363636363635,33.3,1.8681818181818182,0.6227272727272727,0.0,0.0,7.454545454545453,0.0,0.0,0.45454545454545453,0.6818181818181818,0.3181818181818181,0.03636363636363636,-0.6818181818181818,-0.3181818181818181,31.36363636363636,39.54545454545454,79.3,584.090909090909,108.63636363636363,12.727272727272727,14.999999999999998,84.8,13.18181818181818,15.454545454545453,85.3,4.545454545454545,5.909090909090908,76.9,0.0,0.09090909090909091,0.22727272727272727,-0.09090909090909091,1.3636363636363635,1.3636363636363635,0.0,0.0,2.2727272727272725,39.54545454545454,37.72727272727273,1.3636363636363635,0.45454545454545453,0.9090909090909091,0.9090909090909091,1.8181818181818181,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0,31.36363636363636,0.45454545454545453,0.9090909090909091,4.545454545454545,2.068181818181818,3.1818181818181817,0.45454545454545453,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.019541250000474,2.009770625000237,0.6699235416667456,2.009770625000237,1.3398470833334912,2.009770625000237,2.6796941666669825,75.0,0.6699235416667456,1.3398470833334912,0.0,1.3398470833334912,0.0,4.019541250000474,0.6699235416667456,0.0,50.45454545454545,0.45454545454545453,4.090909090909091,22.27272727272727,24.545454545454543,7.2727272727272725,49.99999999999999,0.0,0.0,0.0,0.0,0.0,31.818181818181817,179.99999999999997,54.99999999999999,1.8181818181818181,2.2727272727272725,0.45454545454545453,2.2727272727272725,0.9090909090909091,40.45454545454545,8.181818181818182,1.3636363636363635,59.090909090909086,19.545454545454543,48.1,0.9090909090909091,22.27272727272727,0.0,0.45454545454545453,14.999999999999998,0.0,1.059090909090909,1.8181818181818181,0.45454545454545453,1.3636363636363635,0.9454545454545454,-0.8090909090909091,1.409090909090909,0.7272727272727273,0.7272727272727273,0.4909090909090909,-0.2409090909090909,0.0,0.0,0.0,1.3636363636363635,0.45454545454545453,0.0,1.8181818181818181,0.0,2.009770625000237,0.0,0.0,0.0,1.8181818181818181,1.3636363636363635,0.45454545454545453,75.0,1.4738317916668404
1424,1468,Raul,es ESP,"FW,MF",Osasuna,es La Liga,22-311,2000,1.7,0.0,0.5882352941176471,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,4.470588235294118,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471,0.03529411764705882,-0.05882352941176471,-0.05882352941176471,8.23529411764706,15.294117647058824,53.8,85.29411764705883,20.0,6.470588235294118,8.823529411764707,73.3,0.5882352941176471,4.11764705882353,14.3,0.5882352941176471,0.5882352941176471,100.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0,1.7647058823529411,15.294117647058824,15.294117647058824,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,8.23529411764706,0.0,1.1764705882352942,0.5882352941176471,0.34705882352941175,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499689996497836,0.4249844998248918,0.0,0.0,0.8499689996497836,0.4249844998248918,0.8499689996497836,50.0,0.4249844998248918,0.4249844998248918,0.4249844998248918,0.0,0.0,0.8499689996497836,0.8499689996497836,0.0,25.294117647058822,1.7647058823529411,1.7647058823529411,10.588235294117647,12.941176470588236,1.1764705882352942,25.294117647058822,0.0,0.0,0.0,0.0,0.0,8.823529411764707,32.35294117647059,6.470588235294118,0.0,0.0,0.0,1.1764705882352942,1.7647058823529411,18.823529411764707,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,1.7647058823529411,0.0,0.5882352941176471,0.0,0.4249844998248918,0.0,0.0,0.0,2.3529411764705883,6.470588235294118,4.705882352941177,57.9,0.722473649702316
1425,1469,David Raum,de GER,"DF,MF",RB Leipzig,de Bundesliga,25-141,1998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,73.66666666666667,73.8,903.3333333333334,292.3333333333333,28.666666666666668,32.0,89.6,20.333333333333332,26.666666666666668,76.3,4.666666666666667,11.333333333333334,41.2,0.6666666666666666,0.26666666666666666,0.4666666666666666,0.39999999999999997,2.3333333333333335,2.0,2.0,1.0,3.3333333333333335,73.66666666666667,55.0,18.666666666666668,3.6666666666666665,0.0,0.3333333333333333,8.333333333333334,11.333333333333334,3.6666666666666665,2.0,1.0,0.0,54.333333333333336,0.0,2.3333333333333335,3.3333333333333335,1.11,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.44333333333333336,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,2.75989792451045,1.379948962255225,1.379948962255225,1.379948962255225,0.0,1.379948962255225,2.299914937092042,60.0,0.9199659748368166,1.8399319496736333,0.4599829874184083,1.379948962255225,0.9199659748368166,3.6798638993472665,3.6798638993472665,0.4599829874184083,82.66666666666667,2.0,25.666666666666668,39.333333333333336,18.666666666666668,0.3333333333333333,82.66666666666667,1.6666666666666667,0.3333333333333333,20.0,1.0,60.0,42.666666666666664,186.66666666666666,104.66666666666667,3.0,2.0,0.0,1.0,0.3333333333333333,49.333333333333336,9.333333333333334,1.3333333333333333,114.66666666666667,28.666666666666668,95.6,1.3333333333333333,28.666666666666668,1.0,0.0,0.0,0.0,0.5,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.17333333333333334,0.17333333333333334,1.5999999999999999,1.1333333333333333,0.4666666666666666,0.12333333333333334,-0.27999999999999997,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,8.333333333333334,0.6666666666666666,1.379948962255225,0.0,0.0,0.0,5.333333333333333,1.3333333333333333,0.0,100.0,1.379948962255225
1426,1470,Tim Ream,us USA,DF,Fulham,eng Premier League,35-340,1987,2.7,0.37037037037037035,0.37037037037037035,0.37037037037037035,100.0,0.137037037037037,0.137037037037037,0.37037037037037035,0.37037037037037035,0.48148148148148145,0.0,0.0,0.0,0.37037037037037035,0.37037037037037035,0.3555555555555555,0.0,0.0,57.03703703703703,64.81481481481481,88.0,1108.5185185185185,412.59259259259255,18.148148148148145,18.88888888888889,96.1,32.96296296296296,37.407407407407405,88.1,5.925925925925926,7.777777777777778,76.2,0.0,0.0,0.0,0.0,0.0,4.444444444444444,0.0,0.0,3.7037037037037033,64.81481481481481,62.22222222222222,2.222222222222222,0.7407407407407407,0.0,1.111111111111111,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,57.03703703703703,0.37037037037037035,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2540663239455564,0.2540663239455564,0.2540663239455564,0.0,0.0,0.2540663239455564,0.5081326478911128,50.0,0.2540663239455564,0.2540663239455564,0.0,0.2540663239455564,1.0162652957822256,1.2703316197277819,2.79472956340112,0.2540663239455564,72.59259259259258,9.62962962962963,37.77777777777778,32.59259259259259,2.222222222222222,1.111111111111111,72.59259259259258,0.37037037037037035,0.37037037037037035,100.0,0.0,0.0,47.407407407407405,276.66666666666663,184.8148148148148,1.111111111111111,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.0,49.25925925925926,0.37037037037037035,0.37037037037037035,1.8518518518518516,1.8518518518518516,1.4,0.0,0.0,0.0,0.37037037037037035,1.8518518518518516,1.111111111111111,1.111111111111111,0.0,0.0,0.0,0.0,0.37407407407407406,0.0,0.0,0.0,-0.30370370370370364,-0.23703703703703702,0.7407407407407407,0.37037037037037035,0.37037037037037035,0.7407407407407407,0.0,0.0,0.37037037037037035,1.4814814814814814,0.2540663239455564,0.0,0.37037037037037035,0.0,7.777777777777778,1.8518518518518516,1.111111111111111,62.5,0.6859790746530023
1427,1471,Abderrahman Rebbach,dz ALG,"DF,FW",Alaves,es La Liga,25-030,1998,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.5,80.0,520.0,117.5,17.5,17.5,100.0,7.5,10.0,75.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,2.5,37.5,30.0,7.5,0.0,0.0,0.0,10.0,5.0,2.5,2.5,0.0,0.0,30.0,0.0,2.5,5.0,14.075,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,100.0,,,,,,,,,42.5,0.0,5.0,10.0,27.5,0.0,42.5,0.0,0.0,0.0,0.0,0.0,20.0,190.0,122.5,5.0,2.5,0.0,5.0,0.0,30.0,10.0,5.0,337.5,170.0,37.5,5.0,170.0,2.5,0.0,0.0,5.0,3.75,10.0,2.5,7.5,5.0,8.0,4.749999999999999,4.749999999999999,0.0,-0.049999999999999996,2.8000000000000003,0.0,0.0,0.0,2.5,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,2.5,0.0,2.5,0.0,
1428,1472,Nathan Redmond,eng ENG,"MF,DF",Burnley,eng Premier League,29-188,1994,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,33.333333333333336,65.0,406.6666666666667,40.0,11.666666666666668,13.333333333333334,87.5,6.666666666666667,10.0,66.7,3.3333333333333335,5.0,66.7,0.0,0.33333333333333337,0.5,-0.33333333333333337,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,21.666666666666668,0.0,1.6666666666666667,3.3333333333333335,5.45,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7236068104481324,1.3618034052240662,0.0,0.0,2.7236068104481324,1.3618034052240662,2.7236068104481324,50.0,1.3618034052240662,0.0,0.0,0.0,0.0,2.7236068104481324,1.3618034052240662,0.0,41.66666666666667,0.0,5.0,10.0,26.666666666666668,3.3333333333333335,41.66666666666667,0.0,0.0,0.0,0.0,0.0,26.666666666666668,176.66666666666669,106.66666666666667,3.3333333333333335,0.0,0.0,0.0,1.6666666666666667,30.0,11.666666666666668,3.3333333333333335,58.333333333333336,30.0,9.7,0.0,0.0,0.0,3.3333333333333335,30.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,1.8500000000000003,1.8333333333333335,1.6666666666666667,0.16666666666666669,0.3,2.033333333333333,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.0,1.3618034052240662,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.8170820431344397
